,Date,S&P,S&P Earnings,S&P SPS,S&P Margins,Actual Earnings Growth
4070,2015-08-11,2084.07,121.63,1144.16,0.10630506222905886,5.774415166536229
4071,2015-08-12,2086.05,120.56,1135.39,0.1061837782612142,4.843899469519086
4072,2015-08-13,2083.39,120.56,1135.44,0.10617910237440992,2.2301365216653934
4073,2015-08-14,2091.54,120.6,1135.5,0.10620871862615587,2.2640549478504024
4074,2015-08-17,2102.44,120.61,1135.47,0.10622033166882436,2.2725345543966657
4075,2015-08-18,2096.92,120.6,1135.52,0.10620684796392842,2.2467147096227214
4076,2015-08-19,2079.61,120.6,1135.46,0.10621246014830993,2.186070157600395
4077,2015-08-20,2035.73,120.63,1135.46,0.10623888115829708,2.1682053019395298
4078,2015-08-21,1970.89,120.64,1135.42,0.1062514311884589,2.176674853900229
4079,2015-08-24,1893.21,120.64,1135.66,0.10622897698254759,2.176674853900229
4080,2015-08-25,1867.61,120.65,1135.73,0.10623123453637749,2.1851444058609504
4081,2015-08-26,1940.51,120.65,1135.74,0.10623029918819449,2.1851444058609504
4082,2015-08-27,1987.66,120.63,1135.73,0.10621362471714227,2.159552845528445
4083,2015-08-28,1988.87,120.63,1135.74,0.10621268952401078,2.1509018545177394
4084,2015-08-31,1972.18,120.63,1135.71,0.1062154951528119,2.1509018545177394
4085,2015-09-01,1913.85,120.63,1135.54,0.10623139651619494,2.1509018545177394
4086,2015-09-02,1948.86,120.63,1135.53,0.10623233203878366,2.1509018545177394
4087,2015-09-03,1951.13,120.75,1135.37,0.10635299505887949,2.2611788617886264
4088,2015-09-04,1921.22,120.75,1135.35,0.10635486854274014,2.2611788617886264
4089,2015-09-07,,120.75,1135.35,0.10635486854274014,2.2611788617886264
4090,2015-09-08,1969.41,120.75,1135.53,0.10633800956381602,2.2611788617886264
4091,2015-09-09,1942.04,120.75,1135.01,0.10638672787023903,2.2611788617886264
4092,2015-09-10,1952.29,120.75,1135.02,0.10638579055875667,2.2611788617886264
4093,2015-09-11,1961.05,120.75,1134.86,0.10640078952469909,2.2611788617886264
4094,2015-09-14,1953.03,120.75,1134.88,0.10639891442267023,2.2611788617886264
4095,2015-09-15,1978.09,120.75,1134.88,0.10639891442267023,2.2611788617886264
4096,2015-09-16,1995.31,120.75,1134.86,0.10640078952469909,2.2611788617886264
4097,2015-09-17,1990.2,120.77,1134.86,0.10641841284387502,2.2781165311653195
4098,2015-09-18,1958.03,120.77,1134.85,0.10641935057496586,2.2781165311653195
4099,2015-09-21,1966.97,120.77,1134.8,0.10642403947832217,2.2781165311653195
4100,2015-09-22,1942.74,120.77,1134.8,0.10642403947832217,2.2781165311653195
4101,2015-09-23,1938.76,120.77,1134.78,0.10642591515536051,2.2781165311653195
4102,2015-09-24,1932.24,120.79,1134.78,0.10644353971694955,2.2950542005420127
4103,2015-09-25,1931.34,120.79,1134.78,0.10644353971694955,2.2950542005420127
4104,2015-09-28,1881.77,120.79,1134.78,0.10644353971694955,2.2950542005420127
4105,2015-09-29,1884.09,120.78,1134.78,0.10643472743615504,2.286585365853666
4106,2015-09-30,1920.03,120.78,1134.78,0.10643472743615504,2.2779236175798134
4107,2015-10-01,1923.82,120.73,1134.58,0.10640942022598672,2.235583029892463
4108,2015-10-02,1951.36,120.73,1134.58,0.10640942022598672,2.235583029892463
4109,2015-10-05,1987.05,120.73,1134.5,0.10641692375495813,2.235583029892463
4110,2015-10-06,1979.92,120.73,1134.51,0.10641598575596513,2.235583029892463
4111,2015-10-07,1995.83,120.73,1134.49,0.10641786177048718,2.235583029892463
4112,2015-10-08,2013.43,120.73,1134.48,0.10641879980255271,2.235583029892463
4113,2015-10-09,2014.89,120.73,1134.47,0.10641973785115516,2.235583029892463
4114,2015-10-12,2017.46,120.73,1134.4,0.10642630465444287,2.235583029892463
4115,2015-10-13,2003.69,120.73,1134.4,0.10642630465444287,2.235583029892463
4116,2015-10-14,1994.24,120.73,1134.32,0.10643381056491996,2.235583029892463
4117,2015-10-15,2023.86,120.73,1134.3,0.10643568720796968,2.235583029892463
4118,2015-10-16,2033.11,120.73,1134.55,0.10641223392534485,2.235583029892463
4119,2015-10-19,2033.66,120.73,1134.5,0.10641692375495813,2.235583029892463
4120,2015-10-20,2030.77,120.72,1134.44,0.10641373717428863,2.2271149123549883
4121,2015-10-21,2018.94,120.72,1134.51,0.10640717137795172,2.2184589331075477
4122,2015-10-22,2052.51,120.72,1134.56,0.10640248201946129,2.2184589331075477
4123,2015-10-23,2075.15,120.73,1134.6,0.1064075445090781,2.235583029892463
4124,2015-10-26,2071.18,120.73,1134.56,0.10641129600902553,2.235583029892463
4125,2015-10-27,2065.89,120.73,1134.54,0.10641317185819804,2.235583029892463
4126,2015-10-28,2090.35,120.73,1134.55,0.10641223392534485,2.235583029892463
4127,2015-10-29,2089.41,120.73,1134.53,0.10641410980758553,2.235583029892463
4128,2015-10-30,2079.36,120.73,1134.28,0.10643756391719858,2.235583029892463
4129,2015-11-02,2104.05,120.75,1134.36,0.1064476885644769,2.2525192649673897
4130,2015-11-03,2109.79,120.75,1134.28,0.10645519624784004,2.2525192649673897
4131,2015-11-04,2102.31,120.75,1134.27,0.10645613478272369,2.2525192649673897
4132,2015-11-05,2099.93,120.75,1134.25,0.10645801190213798,2.2525192649673897
4133,2015-11-06,2099.2,120.34,1125.26,0.10694417290226259,1.896697713801876
4134,2015-11-09,2078.58,120.37,1125.79,0.10692047362296699,1.9220999153260143
4135,2015-11-10,2081.72,120.37,1125.72,0.10692712219734925,1.9220999153260143
4136,2015-11-11,2075.0,120.37,1125.67,0.10693187168530742,1.9220999153260143
4137,2015-11-12,2045.97,120.25,1125.76,0.10681672825469017,-0.07478810038225037
4138,2015-11-13,2023.04,120.25,1125.75,0.10681767710415278,-0.07478810038225037
4139,2015-11-16,2053.19,120.25,1125.73,0.10681957485365051,-0.07478810038225037
4140,2015-11-17,2050.44,120.26,1125.7,0.10683130496579905,-0.07478188616534265
4141,2015-11-18,2083.58,120.27,1125.63,0.10684683244049997,-0.09967605282831249
4142,2015-11-19,2081.24,120.26,1125.63,0.10683794852660287,-0.11627906976744429
4143,2015-11-20,2089.17,120.26,1125.64,0.10683699939589922,-0.11627906976744429
4144,2015-11-23,2086.59,120.26,1125.55,0.10684554217937899,-0.11627906976744429
4145,2015-11-24,2089.14,120.26,1125.48,0.10685218751110638,-0.1245743708994218
4146,2015-11-25,2088.87,120.27,1125.44,0.10686487062837645,-0.12456402590932392
4147,2015-11-26,,120.27,1125.44,0.10686487062837645,-0.12456402590932392
4148,2015-11-27,2090.11,120.27,1125.44,0.10686487062837645,-0.12456402590932392
4149,2015-11-30,2080.41,120.27,1125.46,0.10686297158495192,-0.12456402590932392
4150,2015-12-01,2102.63,120.27,1125.47,0.10686202208854967,-0.12456402590932392
4151,2015-12-02,2079.51,120.27,1125.46,0.10686297158495192,-0.1328572614797019
4152,2015-12-03,2049.62,120.42,1125.46,0.10699625042204965,-0.00830357884248345
4153,2015-12-04,2091.69,120.42,1125.46,0.10699625042204965,-0.00830357884248345
4154,2015-12-07,2077.07,120.42,1125.46,0.10699625042204965,-0.00830357884248345
4155,2015-12-08,2063.59,120.42,1125.49,0.10699339843090565,-0.00830357884248345
4156,2015-12-09,2047.62,120.42,1125.47,0.10699529974144135,-0.00830357884248345
4157,2015-12-10,2052.23,120.42,1125.4,0.10700195486049403,0.0
4158,2015-12-11,2012.37,120.42,1125.46,0.10699625042204965,0.0
4159,2015-12-14,2021.94,120.42,1125.47,0.10699529974144135,0.0
4160,2015-12-15,2043.41,120.42,1125.36,0.10700575815738965,0.0
4161,2015-12-16,2073.07,120.42,1125.39,0.10700290565937141,0.0
4162,2015-12-17,2041.89,120.42,1125.4,0.10700195486049403,0.0
4163,2015-12-18,2005.55,120.43,1125.38,0.10701274236257975,0.008304268393954928
4164,2015-12-21,2021.15,120.43,1125.39,0.1070117914678467,0.008304268393954928
4165,2015-12-22,2038.97,120.43,1125.39,0.1070117914678467,0.008304268393954928
4166,2015-12-23,2064.29,120.43,1125.39,0.1070117914678467,0.008304268393954928
4167,2015-12-24,2060.99,120.43,1125.39,0.1070117914678467,0.008304268393954928
4168,2015-12-25,,120.43,1125.39,0.1070117914678467,0.008304268393954928
4169,2015-12-28,2056.5,120.43,1125.39,0.1070117914678467,0.008304268393954928
4170,2015-12-29,2078.36,120.43,1125.39,0.1070117914678467,0.008304268393954928
4171,2015-12-30,2063.36,120.43,1125.39,0.1070117914678467,0.008304268393954928
4172,2015-12-31,2043.94,120.43,1125.39,0.1070117914678467,0.008304268393954928
4173,2016-01-01,,120.42,1125.61,0.1069819919865673,0.0
4174,2016-01-04,2012.66,120.42,1125.58,0.10698484336964055,0.0
4175,2016-01-05,2016.71,120.42,1125.59,0.1069838928917279,0.0
4176,2016-01-06,1990.26,120.42,1125.59,0.1069838928917279,0.0
4177,2016-01-07,1943.09,120.42,1125.63,0.10698009114895657,0.0
4178,2016-01-08,1922.03,120.42,1125.61,0.1069819919865673,0.0
4179,2016-01-11,1923.67,120.42,1125.6,0.10698294243070364,0.0
4180,2016-01-12,1938.68,120.42,1125.58,0.10698484336964055,0.008304958059968115
4181,2016-01-13,1890.28,120.42,1125.56,0.10698674437613277,0.008304958059968115
4182,2016-01-14,1921.84,120.54,1125.68,0.10708194158197712,0.274519590716249
4183,2016-01-15,1880.33,120.54,1125.7,0.10708003908679044,0.274519590716249
4184,2016-01-18,,120.54,1125.71,0.10707908786454771,0.274519590716249
4185,2016-01-19,1881.33,120.53,1125.8,0.10706164505240719,0.008297378028543356
4186,2016-01-20,1859.33,120.54,1125.78,0.10707242978201781,0.03319502074690117
4187,2016-01-21,1868.99,120.53,1125.76,0.10706544911881752,0.024896265560170328
4188,2016-01-22,1906.9,120.53,1125.76,0.10706544911881752,0.024896265560170328
4189,2016-01-25,1877.08,120.53,1125.73,0.10706830234603323,0.024896265560170328
4190,2016-01-26,1903.63,120.49,1125.76,0.10702991756679932,-0.041480006636807065
4191,2016-01-27,1882.95,120.54,1125.69,0.10708099032593343,-0.02488181139586043
4192,2016-01-28,1893.36,120.5,1125.67,0.10704735846207147,-0.09120305115661864
4193,2016-01-29,1940.24,120.56,1126.2,0.10705025750310779,0.0
4194,2016-02-01,1939.38,120.56,1126.14,0.1070559610705596,0.16616816218013586
4195,2016-02-02,1903.03,120.62,1126.13,0.10711019154094109,0.24100390592538545
4196,2016-02-03,1912.53,120.54,1126.31,0.1070220454404205,0.17452006980802626
4197,2016-02-04,1915.45,120.55,1125.98,0.10706229240306221,0.1412194716730264
4198,2016-02-05,1880.05,120.52,1125.82,0.10705086070597432,0.10798239056399872
4199,2016-02-08,1853.44,120.52,1125.81,0.10705181158454802,0.09966777408636496
4200,2016-02-09,1852.21,120.53,1125.83,0.10705879217999166,0.11628872829969605
4201,2016-02-10,1851.86,120.59,1125.76,0.1071187464468448,0.1328572614796908
4202,2016-02-11,1829.08,120.74,1125.98,0.10723103429901064,0.29905299883701275
4203,2016-02-12,1864.78,120.73,1125.96,0.10722405769299087,0.25743232021258056
4204,2016-02-15,,120.73,1125.96,0.10722405769299087,0.25743232021258056
4205,2016-02-16,1895.58,119.71,1128.81,0.10604973379045189,-0.581347064197324
4206,2016-02-17,1926.82,119.66,1128.82,0.10600450027462306,-0.5402709666694427
4207,2016-02-18,1917.83,119.64,1128.17,0.10604784739888491,-1.3441081883400652
4208,2016-02-19,1917.78,119.68,1126.19,0.10626981237624201,-1.2296773128662175
4209,2016-02-22,1945.5,119.62,1125.82,0.10625144339237179,-1.2628972348328493
4210,2016-02-23,1921.27,119.71,1125.72,0.10634083075720427,-1.2538150622783184
4211,2016-02-24,1929.8,119.73,1126.61,0.10627457594021002,-1.278034300791553
4212,2016-02-25,1951.7,119.76,1126.6,0.106302148056098,-1.2695795548227418
4213,2016-02-26,1948.05,119.73,1125.42,0.10638694887242096,-1.2536082474226773
4214,2016-02-29,1932.23,119.59,1125.28,0.10627577136357173,-1.6044100707585995
4215,2016-03-01,1978.35,119.75,1125.27,0.10641890390750665,-1.480872069107364
4216,2016-03-02,1986.45,119.75,1125.35,0.10641133869462835,-1.4727661675168702
4217,2016-03-03,1993.4,119.84,1125.34,0.10649226011694245,-1.406828465651988
4218,2016-03-04,1999.99,119.84,1125.33,0.10649320643722286,-1.406828465651988
4219,2016-03-07,2001.76,119.84,1125.32,0.10649415277432198,-1.406828465651988
4220,2016-03-08,1979.26,119.84,1125.32,0.10649415277432198,-1.406828465651988
4221,2016-03-09,1989.26,119.84,1125.32,0.10649415277432198,-1.3743724796313028
4222,2016-03-10,1989.57,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4223,2016-03-11,2022.19,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4224,2016-03-14,2019.64,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4225,2016-03-15,2015.93,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4226,2016-03-16,2027.22,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4227,2016-03-17,2040.59,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4228,2016-03-18,2049.58,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4229,2016-03-21,2051.6,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4230,2016-03-22,2049.8,119.83,1125.32,0.10648526641310917,-1.3826022549584427
4231,2016-03-23,2036.71,119.83,1125.32,0.10648526641310917,-1.3907175773535174
4232,2016-03-24,2035.94,119.83,1125.32,0.10648526641310917,-1.3907175773535174
4233,2016-03-25,,119.83,1125.32,0.10648526641310917,-1.3907175773535174
4234,2016-03-28,2037.05,119.83,1125.32,0.10648526641310917,-1.3907175773535174
4235,2016-03-29,2055.01,119.83,1125.32,0.10648526641310917,-1.3907175773535174
4236,2016-03-30,2063.95,119.83,1125.32,0.10648526641310917,-1.406944215896011
4237,2016-03-31,2059.74,119.83,1125.32,0.10648526641310917,-1.406944215896011
4238,2016-04-01,2072.78,119.86,1125.58,0.10648732209172161,-1.382260984038186
4239,2016-04-04,2066.13,119.86,1125.58,0.10648732209172161,-1.382260984038186
4240,2016-04-05,2045.17,119.86,1125.58,0.10648732209172161,-1.382260984038186
4241,2016-04-06,2066.66,119.86,1125.58,0.10648732209172161,-1.382260984038186
4242,2016-04-07,2041.91,119.86,1125.58,0.10648732209172161,-1.382260984038186
4243,2016-04-08,2047.6,119.86,1125.58,0.10648732209172161,-1.382260984038186
4244,2016-04-11,2041.99,119.86,1125.58,0.10648732209172161,-1.382260984038186
4245,2016-04-12,2061.72,119.86,1125.58,0.10648732209172161,-1.382260984038186
4246,2016-04-13,2082.42,119.86,1125.58,0.10648732209172161,-1.382260984038186
4247,2016-04-14,2082.78,119.86,1125.58,0.10648732209172161,-1.382260984038186
4248,2016-04-15,2080.73,119.86,1125.58,0.10648732209172161,-1.382260984038186
4249,2016-04-18,2094.34,119.86,1125.57,0.10648826816635128,-1.382260984038186
4250,2016-04-19,2100.8,119.86,1125.57,0.10648826816635128,-1.382260984038186
4251,2016-04-20,2102.4,119.86,1125.57,0.10648826816635128,-1.382260984038186
4252,2016-04-21,2091.48,119.86,1125.57,0.10648826816635128,-1.382260984038186
4253,2016-04-22,2091.58,119.86,1125.57,0.10648826816635128,-1.382260984038186
4254,2016-04-25,2087.79,119.86,1125.57,0.10648826816635128,-1.382260984038186
4255,2016-04-26,2091.7,119.86,1125.57,0.10648826816635128,-1.382260984038186
4256,2016-04-27,2095.15,119.86,1125.57,0.10648826816635128,-1.382260984038186
4257,2016-04-28,2075.81,119.86,1125.57,0.10648826816635128,-1.382260984038186
4258,2016-04-29,2065.3,119.86,1125.57,0.10648826816635128,-1.382260984038186
4259,2016-05-02,2081.43,119.86,1125.57,0.10648826816635128,-1.382260984038186
4260,2016-05-03,2063.37,119.86,1125.57,0.10648826816635128,-1.382260984038186
4261,2016-05-04,2051.12,118.25,1127.94,0.10483713672713087,-2.7069277604081066
4262,2016-05-05,2050.63,118.43,1128.32,0.10496135847986388,-2.5588283692611458
4263,2016-05-06,2057.14,118.49,1128.2,0.10502570466229391,-2.509461905545507
4264,2016-05-09,2058.69,118.49,1128.36,0.10501081215215002,-2.509461905545507
4265,2016-05-10,2084.39,118.49,1128.17,0.10502849747821692,-2.501439973669062
4266,2016-05-11,2064.46,118.45,1128.15,0.10499490316004077,-2.5904605263157854
4267,2016-05-12,2064.11,118.43,1128.04,0.10498741179390803,-2.606907894736832
4268,2016-05-13,2046.61,118.44,1128.09,0.10499162300880249,-2.6227082134341884
4269,2016-05-16,2066.66,118.44,1128.1,0.10499069231451114,-2.6147015293537357
4270,2016-05-17,2047.21,118.46,1128.17,0.10500190574115602,-2.534145137403332
4271,2016-05-18,2047.63,118.45,1128.2,0.10499024995568161,-2.5664226371637677
4272,2016-05-19,2040.04,118.48,1128.22,0.1050149793479995,-2.5176896494981116
4273,2016-05-20,2052.32,118.48,1128.34,0.10500381090805964,-2.53372820006581
4274,2016-05-23,2048.04,118.48,1128.34,0.10500381090805964,-2.53372820006581
4275,2016-05-24,2076.06,118.56,1128.37,0.10507191789927064,-2.4679170779861814
4276,2016-05-25,2090.54,118.55,1128.37,0.10506305555801733,-2.476143468246139
4277,2016-05-26,2090.1,118.56,1128.72,0.10503933659366362,-2.475939787776582
4278,2016-05-27,2099.06,118.56,1128.71,0.10504026720769728,-2.475939787776582
4279,2016-05-30,,118.56,1128.71,0.10504026720769728,-2.475939787776582
4280,2016-05-31,2096.96,118.56,1128.38,0.10507098672433045,-2.4839611778253
4281,2016-06-01,2099.33,118.56,1128.39,0.10507005556589476,-2.4839611778253
4282,2016-06-02,2105.26,118.57,1128.38,0.10507984898704335,-2.4757361408126344
4283,2016-06-03,2099.13,118.57,1128.37,0.10508078024052395,-2.4757361408126344
4284,2016-06-06,2109.41,118.57,1128.37,0.10508078024052395,-2.4757361408126344
4285,2016-06-07,2112.13,118.57,1128.37,0.10508078024052395,-2.4757361408126344
4286,2016-06-08,2119.12,118.58,1128.38,0.10508871124975627,-2.4675111037999686
4287,2016-06-09,2115.48,118.58,1128.39,0.10508777993424258,-2.4675111037999686
4288,2016-06-10,2096.07,118.58,1128.38,0.10508871124975627,-2.4675111037999686
4289,2016-06-13,2079.06,118.58,1128.38,0.10508871124975627,-2.4675111037999686
4290,2016-06-14,2075.32,118.58,1128.41,0.10508591735273526,-2.4675111037999686
4291,2016-06-15,2071.5,118.59,1128.4,0.10509571074087203,-2.4512626470346244
4292,2016-06-16,2077.99,118.59,1128.39,0.1050966421184165,-2.4512626470346244
4293,2016-06-17,2071.22,118.59,1128.38,0.10509757351246919,-2.4512626470346244
4294,2016-06-20,2083.25,118.59,1128.38,0.10509757351246919,-2.4512626470346244
4295,2016-06-21,2088.9,118.59,1128.36,0.10509943635010105,-2.4512626470346244
4296,2016-06-22,2085.45,118.59,1128.35,0.10510036779368105,-2.4512626470346244
4297,2016-06-23,2113.32,118.59,1128.35,0.10510036779368105,-2.4512626470346244
4298,2016-06-24,2037.41,118.59,1128.35,0.10510036779368105,-2.4512626470346244
4299,2016-06-27,2000.54,118.59,1128.35,0.10510036779368105,-2.4512626470346244
4300,2016-06-28,2036.09,118.59,1128.34,0.10510129925377104,-2.459286066787292
4301,2016-06-29,2070.77,118.58,1128.34,0.10509243667688818,-2.4915714168242786
4302,2016-06-30,2098.86,118.58,1128.33,0.10509336807494261,-2.4915714168242786
4303,2016-07-01,2102.95,118.68,1128.62,0.10515496801403486,-2.4093413370610883
4304,2016-07-04,,118.68,1128.61,0.10515589973507236,-2.4093413370610883
4305,2016-07-05,2088.55,118.68,1128.62,0.10515496801403486,-2.4093413370610883
4306,2016-07-06,2099.73,118.68,1128.62,0.10515496801403486,-2.4093413370610883
4307,2016-07-07,2097.9,118.68,1128.64,0.10515310462149136,-2.4093413370610883
4308,2016-07-08,2129.9,118.68,1128.63,0.10515403630950798,-2.4093413370610883
4309,2016-07-11,2137.16,118.68,1128.65,0.1051521729499845,-2.4093413370610883
4310,2016-07-12,2152.14,118.68,1128.67,0.10515030965649835,-2.4093413370610883
